grad_norm,loss,loss_q0,loss_q1,loss_q3,mse,mse_q0,mse_q1,mse_q3,param_norm,samples,step,loss_q2,mse_q2
0.43676484253248044,0.0631895363330841,0.12305177748203278,0.006639295723289251,1.5295161574613303e-05,0.0631895363330841,0.12305177748203278,0.006639295723289251,1.5295161574613303e-05,359.5973245538007,9552004,2388000,,
0.07806132845468283,0.019327867386164148,0.05619676499703868,0.008774910039002342,0.00013190254682277758,0.019327867386164148,0.05619676499703868,0.008774910039002342,0.00013190254682277758,359.60022136317383,9552204,2388050,0.0015376538598502515,0.0015376538598502515
0.04929116350800103,0.010719638761365788,0.049545352056156844,0.007378562720172779,0.00010098715520493547,0.010719638761365788,0.049545352056156844,0.007378562720172779,0.00010098715520493547,359.60316915099753,9552404,2388100,0.0012012539925623912,0.0012012539925623912
0.08827874526740756,0.022263469596800863,0.07803514527264407,0.006820240877762746,0.00015133899806523516,0.022263469596800863,0.07803514527264407,0.006820240877762746,0.00015133899806523516,359.6045951203745,9552604,2388150,0.0011209857281452666,0.0011209857281452666
0.11262733171588786,0.01920037150732241,0.0662840005173236,0.006983624166847828,0.00014080983886492957,0.01920037150732241,0.0662840005173236,0.006983624166847828,0.00014080983886492957,359.60715253332194,9552804,2388200,0.001381959738165068,0.001381959738165068
0.1364812231062212,0.023598324900376604,0.08505235857760107,0.006226227838649517,0.00013498528994100752,0.023598324900376604,0.08505235857760107,0.006226227838649517,0.00013498528994100752,359.61132206811817,9553004,2388250,0.001265961941053141,0.001265961941053141
